anon_id,label,split,call_duration_s,caller_turn_count,agent_turn_count,caller_speech_s,agent_speech_s,caller_speech_ratio,agent_speech_ratio,caller_turn_mean_s,caller_turn_std_s,caller_turn_cv,caller_turn_median_s,caller_turn_p10_s,caller_turn_p90_s,agent_turn_mean_s,agent_turn_std_s,response_count,response_latency_mean_s,response_latency_std_s,response_latency_cv,response_latency_median_s,response_latency_p90_s,caller_pause_mean_s,caller_pause_std_s,caller_pause_cv,overlap_event_count,overlap_total_s,overlap_per_minute,caller_overlap_ratio,caller_interrupts_agent,agent_interrupts_caller,caller_interrupt_rate,agent_interrupt_rate,caller_turn_iqr_s,caller_turn_mad_s,caller_short_turn_ratio,caller_long_turn_ratio,caller_duration_delta_mean_s,caller_turns_per_minute,agent_turns_per_minute,speech_balance_ratio,response_latency_iqr_s,response_latency_mad_s,response_under_0_5_ratio,response_under_1_ratio,response_under_2_ratio,response_delta_abs_mean_s,response_latency_trend_s_per_response,clean_response_ratio,response_early_mean_s,response_middle_mean_s,response_late_mean_s,response_late_minus_early_s,caller_speech_early_ratio,caller_speech_middle_ratio,caller_speech_late_ratio,overlap_event_mean_s,overlap_event_p90_s,caller_interrupt_overlap_mean_s,agent_interrupt_overlap_mean_s,vad_caller_dynamic_range_db,vad_agent_dynamic_range_db,vad_caller_echo_removed_per_minute,vad_agent_echo_removed_per_minute
call_3cd08cbaf55c,synthetic,train,139.64,12.0,14.0,43.33999999999999,64.38,0.3103695216270409,0.4610426811801776,3.611666666666666,3.371601581181,0.9335306639172128,2.6799999999999997,0.5019999999999996,9.200000000000001,4.598571428571428,4.80889927581125,11.0,3.2854545454545456,3.1630490572931325,0.9627432105762163,2.0600000000000023,6.18,7.78909090909091,6.592096444773096,0.8463242401085908,3.0,2.319999999999993,1.2890289315382413,0.053530226119058465,1.0,2.0,0.08333333333333333,0.14285714285714285,3.2049999999999983,1.769999999999996,0.25,0.16666666666666666,3.578181818181817,5.156115726152965,6.015468347178459,0.402339398440401,0.4500000000000064,0.2600000000000051,0.0,0.0,0.45454545454545453,3.0599999999999996,-0.1256363636363637,0.9166666666666666,3.373333333333333,4.0920000000000005,1.8533333333333342,-1.519999999999999,0.39444285305070187,0.3901460899455743,0.1465196218848466,0.7733333333333311,0.9159999999999997,4.400000000000002,1.5899999999999963,50.425,39.120000000000005,0.06874820968203954,0.025780578630764824
call_3d69be34ef44,human,train,146.1,16.0,18.0,38.03999999999999,82.46000000000001,0.2603696098562628,0.5644079397672828,2.3774999999999995,1.73316004742782,0.7289842470779475,1.6199999999999974,0.7700000000000031,5.130000000000003,4.581111111111111,4.381960353906668,13.0,1.4599999999999997,1.785324792687486,1.222825200470881,0.7199999999999989,2.416,6.578666666666667,4.941365353377096,0.7511195814821284,6.0,3.320000000000011,2.4640657084188913,0.08727655099894878,3.0,3.0,0.1875,0.16666666666666666,2.665000000000002,0.8499999999999943,0.125,0.125,1.652000000000002,6.570841889117043,7.392197125256673,0.3156846473029045,0.7599999999999998,0.1599999999999966,0.15384615384615385,0.6923076923076923,0.7692307692307693,1.7099999999999973,-0.2032967032967032,0.8125,2.584999999999999,1.0199999999999996,0.9120000000000005,-1.6729999999999987,0.3174537987679673,0.2989733059548255,0.1646817248459955,0.5533333333333351,1.0300000000000011,0.9133333333333352,1.4600000000000033,43.994,38.766,0.30390143737166325,0.03285420944558522
call_3f3ac4984431,human,train,174.14,19.0,15.0,56.580000000000005,85.52000000000002,0.32491099115654076,0.4910991156540716,2.9778947368421056,2.142599451594325,0.719501406509229,2.440000000000005,0.7959999999999866,6.524,5.701333333333335,4.3070142274614724,19.0,3.164210526315787,3.8845094735906507,1.2276393878613177,1.4199999999999875,8.427999999999999,6.015555555555554,6.782705312633353,1.127527665565205,2.0,0.7600000000000051,0.6891007235557598,0.013432308236125928,0.0,2.0,0.0,0.13333333333333333,1.8599999999999959,1.1000000000000014,0.10526315789473684,0.15789473684210525,1.71,6.546456873779718,5.168255426668199,0.3981703026038001,2.769999999999996,0.7799999999999869,0.10526315789473684,0.3157894736842105,0.5789473684210527,3.8199999999999985,-0.27371929824561425,1.0,5.399999999999999,2.4285714285714275,1.7866666666666617,-3.613333333333337,0.4496382221201333,0.3883082577236708,0.13678649362581827,0.38000000000000256,0.39600000000000507,0.0,1.0900000000000034,45.003,39.68900000000001,0.06891007235557599,0.006891007235557598
call_415d987a1504,synthetic,train,124.76,10.0,11.0,22.19999999999999,66.52,0.17794164796409095,0.5331837127284386,2.219999999999999,1.514199458459814,0.6820718281350517,2.009999999999998,0.5679999999999993,3.8879999999999986,6.047272727272727,5.039742220877233,10.0,2.2460000000000013,0.7441532100313756,0.33132378006739766,2.2900000000000027,3.086000000000002,7.484444444444446,2.963388117645487,0.395939623794676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3749999999999982,1.2299999999999969,0.2,0.1,1.8866666666666632,4.809233728759217,5.290157101635139,0.2502254283137961,0.5100000000000007,0.28999999999999915,0.1,0.1,0.2,0.8888888888888905,-0.13418181818181782,1.0,2.686666666666666,2.380000000000001,1.6266666666666698,-1.0599999999999963,0.19525488938762423,0.22603398525168286,0.11253606925296587,0.0,0.0,0.0,0.0,47.748000000000005,39.071000000000005,0.0,0.0
call_41fc5fd779c9,synthetic,train,77.18,8.0,10.0,13.640000000000011,50.14,0.17672972272609497,0.649650168437419,1.7050000000000014,1.5830587481202327,0.9284802041760888,1.0,0.46000000000000085,4.248,5.014,4.380694465492888,5.0,1.5639999999999996,0.3679999999999993,0.23529411764705846,1.6399999999999988,1.8880000000000008,5.2485714285714264,4.367723920407283,0.8321738552762926,3.0,2.940000000000005,2.3322104172065297,0.21554252199413507,3.0,0.0,0.375,0.0,1.0700000000000012,0.34999999999999787,0.25,0.0,0.6857142857142863,6.219227779217412,7.7740347240217655,0.2138601442458452,0.22000000000000597,0.14000000000000234,0.0,0.2,1.0,0.5299999999999998,-0.025999999999999447,0.625,1.6399999999999988,1.6699999999999982,1.4200000000000017,-0.2199999999999971,0.18579942990412027,0.22700181394143584,0.11738792433272881,0.9800000000000016,1.0680000000000034,1.2999999999999996,0.0,51.147999999999996,40.548,0.1399326250323918,0.35760559730500124
call_450b4e13468b,synthetic,train,141.78,11.0,11.0,47.200000000000045,62.70000000000003,0.3329101424742562,0.4422344477359291,4.2909090909090954,3.800663708893375,0.8857478982590483,2.960000000000008,0.7799999999999976,9.100000000000001,5.700000000000003,5.009278663367882,9.0,3.591111111111103,1.4930687596315317,0.4157679095508606,3.200000000000003,5.891999999999979,8.273999999999996,6.9337900170109,0.8380215152297442,3.0,2.9800000000000146,1.2695725772323319,0.06313559322033924,2.0,1.0,0.18181818181818182,0.09090909090909091,4.38999999999999,1.7000000000000028,0.09090909090909091,0.2727272727272727,3.957999999999997,4.655099449851884,4.655099449851884,0.429481346678799,0.9800000000000111,0.7200000000000131,0.0,0.0,0.0,0.8575000000000015,0.30766666666666337,0.8181818181818182,3.1400000000000015,3.400000000000002,3.8479999999999848,0.7079999999999833,0.30385103681760467,0.43757934828607686,0.257300042319087,0.9933333333333382,1.1960000000000066,1.320000000000002,1.740000000000009,55.900999999999996,38.349000000000004,0.0761743546339399,0.13542107490478206
call_4789ebd9b148,synthetic,train,133.3,13.0,14.0,42.480000000000004,68.25999999999999,0.31867966991747937,0.5120780195048761,3.267692307692308,3.9260983839825077,1.2014896184503907,1.0600000000000023,0.46000000000000796,8.880000000000003,4.8757142857142854,3.310409371072049,9.0,2.92,2.5146150577949054,0.861169540340721,1.980000000000004,4.508000000000003,5.656666666666666,3.0948433814258784,0.547114327889077,8.0,4.439999999999994,3.600900225056264,0.10451977401129929,4.0,4.0,0.3076923076923077,0.2857142857142857,4.940000000000012,0.6199999999999903,0.38461538461538464,0.3076923076923077,3.475000000000002,5.851462865716429,6.301575393848462,0.38360122810186026,0.7600000000000051,0.38000000000000256,0.0,0.0,0.5555555555555556,2.585,0.30299999999999955,0.6923076923076923,2.1466666666666687,3.839999999999998,2.240000000000002,0.09333333333333327,0.49002250562640653,0.3548387096774195,0.11117779444861209,0.5549999999999993,0.8159999999999996,1.7950000000000044,2.8299999999999974,18.629,36.661,0.06301575393848463,0.03600900225056264
call_47bef2f628eb,human,val,145.9,12.0,17.0,30.099999999999973,87.25999999999999,0.20630568882796416,0.5980808773132281,2.508333333333331,1.7919162616843711,0.7143852206050656,2.259999999999998,0.6239999999999973,4.191999999999995,5.132941176470588,5.393394396313593,10.0,1.1399999999999995,0.17017637908946173,0.14927752551707177,1.1400000000000023,1.3820000000000006,9.08727272727273,4.190485089969442,0.4611378150226476,3.0,1.619999999999994,1.2337217272104182,0.05382059800664436,2.0,1.0,0.16666666666666666,0.058823529411764705,2.2000000000000046,1.2300000000000004,0.25,0.08333333333333333,2.3709090909090897,4.934886908841673,6.991089787525703,0.2564758009543284,0.15499999999999936,0.08999999999999986,0.0,0.1,1.0,0.16888888888888973,-0.024484848484848894,0.8333333333333334,1.1499999999999997,1.2100000000000009,0.9799999999999969,-0.17000000000000282,0.22769019876627822,0.26004112405757357,0.1311857436600407,0.5399999999999979,0.6519999999999967,9.830000000000002,0.33999999999999986,37.766,37.851,0.18917066483893077,0.01644962302947224
call_486215b37ca1,human,train,140.26,31.0,15.0,90.64,73.04000000000002,0.6462284329103095,0.5207471838015116,2.9238709677419354,3.4119275390514643,1.1669213780957126,1.4400000000000048,0.37999999999999545,9.119999999999997,4.869333333333334,3.762806517599452,6.0,0.9466666666666654,0.8568676806965198,0.9051419162287192,0.5700000000000003,2.010000000000005,1.6286666666666667,1.322529730814733,0.8120321720106833,29.0,41.02000000000002,12.405532582347071,0.4525595763459843,25.0,4.0,0.8064516129032258,0.26666666666666666,2.7199999999999918,1.0600000000000094,0.3225806451612903,0.1935483870967742,3.2260000000000044,13.261086553543421,6.416654783972623,0.553763440860215,0.9200000000000088,0.3100000000000094,0.5,0.6666666666666666,0.8333333333333334,1.3760000000000105,-4.0602442043434295e-16,0.1935483870967742,0.0,1.0599999999999994,0.37999999999999545,0.37999999999999545,0.7617282190218169,0.6522173107086836,0.5247397690004277,1.4144827586206903,3.5240000000000027,4.299200000000004,1.550000000000006,31.851,38.374,2.7719948666761733,0.11122201625552547
call_488e7b893457,human,train,155.0,19.0,13.0,35.160000000000046,86.94,0.22683870967741965,0.5609032258064516,1.850526315789476,1.7226096288822965,0.9308755104881568,1.5600000000000023,0.5320000000000007,3.6080000000000023,6.687692307692307,5.086104983710564,14.0,2.0214285714285705,1.4877492931215501,0.7359890496007672,1.4099999999999966,4.286,6.164444444444443,5.8171873904665015,0.943667745389303,5.0,1.6600000000000037,1.9354838709677418,0.047212741751990944,5.0,0.0,0.2631578947368421,0.0,1.4099999999999877,0.8799999999999955,0.3684210526315789,0.10526315789473684,1.8866666666666652,7.354838709677419,5.032258064516129,0.28796068796068824,1.399999999999995,0.6199999999999983,0.07142857142857142,0.21428571428571427,0.6428571428571429,1.8461538461538451,-0.04065934065934065,0.7368421052631579,2.27,2.0799999999999965,1.5899999999999999,-0.6800000000000002,0.30283870967741944,0.22748387096774217,0.15019354838709742,0.33200000000000074,0.5360000000000014,2.404000000000001,0.0,39.32,39.519999999999996,0.25548387096774194,0.0
call_4ac92327c83b,human,train,151.84,17.0,13.0,57.120000000000026,64.29999999999998,0.3761854583772394,0.423472075869336,3.3600000000000017,3.2959940034211583,0.9809505962562967,2.020000000000003,0.5079999999999942,8.484000000000005,4.946153846153845,3.4502832402383725,11.0,1.6436363636363642,1.4981641658271607,0.9114936849612147,1.1600000000000001,3.16,5.854999999999999,4.3977011039860345,0.7511018110992375,7.0,4.880000000000002,2.7660695468914644,0.08543417366946778,6.0,1.0,0.35294117647058826,0.07692307692307693,4.019999999999982,1.480000000000011,0.29411764705882354,0.23529411764705882,3.8425000000000025,6.7175974710221285,5.136986301369863,0.47043320704990954,0.4000000000000057,0.24000000000000554,0.09090909090909091,0.2727272727272727,0.8181818181818182,1.4920000000000015,-0.20636363636363605,0.6470588235294118,2.427999999999999,1.2000000000000028,0.7800000000000011,-1.647999999999998,0.4259747102212856,0.4670706006322443,0.2355110642781882,0.6971428571428574,1.272000000000003,1.9933333333333332,1.0399999999999991,56.704,38.688,0.0553213909378293,0.19757639620653317
call_4affad158a4c,synthetic,val,164.7,15.0,12.0,32.60000000000002,89.28000000000002,0.19793564055859153,0.5420765027322406,2.1733333333333347,2.1418704183234074,0.9855231986150641,1.019999999999996,0.519999999999996,5.7040000000000015,7.440000000000001,8.373915850226025,14.0,4.308571428571428,2.355537115402943,0.5467095426996222,2.9400000000000035,8.027999999999999,8.62,9.79423153843993,1.136221756199528,1.0,0.6000000000000085,0.3642987249544627,0.01840490797546037,1.0,0.0,0.06666666666666667,0.0,3.2200000000000024,0.5,0.4666666666666667,0.13333333333333333,0.7099999999999992,5.464480874316941,4.371584699453552,0.26747620610436507,2.81500000000001,0.7600000000000073,0.0,0.0,0.0,1.161538461538463,0.4037802197802197,0.9333333333333333,2.546666666666666,2.586666666666664,5.615,3.0683333333333342,0.2954462659380692,0.1887067395264119,0.10965391621129346,0.6000000000000085,0.6000000000000085,1.1800000000000068,0.0,29.705,39.766999999999996,0.0,0.014571948998178508
call_4b1bec58d02d,synthetic,train,213.5,53.0,11.0,107.05999999999997,73.27999999999997,0.5014519906323184,0.3432318501170959,2.0199999999999996,2.4490306129969515,1.2123913925727485,0.9799999999999898,0.46000000000000796,4.284000000000005,6.661818181818179,6.395154157189246,29.0,10.276551724137926,8.550802453112349,0.8320692273681572,7.819999999999993,24.10799999999998,1.9500000000000002,1.43776268502891,0.737314197450723,26.0,26.200000000000045,7.306791569086651,0.24472258546609427,24.0,2.0,0.4528301886792453,0.18181818181818182,1.759999999999998,0.5199999999999818,0.37735849056603776,0.07547169811320754,2.2342307692307686,14.894613583138174,3.0913348946135835,0.5936564267494733,12.579999999999991,5.259999999999994,0.0,0.034482758620689655,0.13793103448275862,4.907857142857141,0.3308669950738912,0.5471698113207547,7.9319999999999995,8.975555555555554,13.791999999999991,5.859999999999991,0.5424824355971897,0.5537236533957847,0.40814988290398074,1.0076923076923094,2.3799999999999977,6.194166666666669,1.2599999999999927,25.14,38.242,0.0,0.10679156908665106
call_4baef170cf46,human,train,150.9,13.0,12.0,45.29999999999998,86.37999999999998,0.30019880715705755,0.5724320742213385,3.4846153846153833,2.4549874365481923,0.70452178090787,2.719999999999999,0.6399999999999978,7.368,7.1983333333333315,5.30687892163453,9.0,1.9088888888888909,1.8425371664844532,0.9652406576461037,1.2600000000000051,3.7280000000000064,6.216666666666666,4.087467295146089,0.6575014415784595,5.0,5.879999999999988,1.9880715705765406,0.12980132450331106,4.0,1.0,0.3076923076923077,0.08333333333333333,3.460000000000008,1.8400000000000034,0.15384615384615385,0.23076923076923078,3.1599999999999966,5.168986083499005,4.7713717693836974,0.3440157958687728,0.9599999999999937,0.539999999999992,0.0,0.4444444444444444,0.7777777777777778,2.182500000000005,0.026333333333333372,0.6923076923076923,1.786666666666668,2.700000000000005,1.2399999999999995,-0.5466666666666684,0.37256461232604365,0.39125248508946303,0.13677932405566592,1.1759999999999977,2.183999999999995,2.814999999999996,3.279999999999994,46.736999999999995,38.255,0.8190854870775348,0.055666003976143144
call_4c278007298d,human,train,130.76,12.0,11.0,43.68,70.94,0.3340471092077088,0.5425206485163658,3.64,4.235445667223226,1.1635839745118752,1.1999999999999993,0.6620000000000034,10.840000000000003,6.449090909090909,3.846446895383879,8.0,1.1575000000000006,0.7060054886472202,0.6099399469954383,0.8599999999999994,1.7260000000000044,7.6909090909090905,5.204273514134069,0.6766785893082123,5.0,3.3999999999999986,2.2942795962067914,0.07783882783882781,4.0,1.0,0.3333333333333333,0.09090909090909091,4.145000000000005,0.5699999999999967,0.25,0.25,4.13090909090909,5.506271030896299,5.047415111654941,0.38108532542313733,0.14000000000000346,0.06000000000000183,0.0,0.75,0.875,0.6428571428571427,-0.04880952380952418,0.6666666666666666,0.8900000000000001,1.6800000000000022,0.8133333333333326,-0.07666666666666755,0.47996329152646083,0.3693790149892934,0.15279902110737223,0.6799999999999997,1.0040000000000007,3.980000000000001,0.09999999999999432,48.947,39.397999999999996,0.33037626185377794,0.03670847353930866
call_4c8c40f7c2fd,human,train,154.62,13.0,14.0,29.00000000000003,82.02,0.18755659035053698,0.5304617772603802,2.230769230769233,1.011156698945561,0.4532771409066303,2.1400000000000006,1.4760000000000049,3.9240000000000053,5.8585714285714285,4.819925691695816,13.0,2.829230769230768,1.5794179138991562,0.5582499423787124,1.8800000000000097,4.200000000000003,9.053333333333331,6.499037535580852,0.7178612889080471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8200000000000074,0.4399999999999995,0.07692307692307693,0.0,1.293333333333332,5.044625533566163,5.43267365153279,0.26121419564042536,2.13999999999999,0.38000000000000966,0.0,0.0,0.5384615384615384,1.6916666666666698,0.11307692307692291,1.0,2.1399999999999992,3.729999999999997,1.8500000000000014,-0.2899999999999978,0.16880093131548307,0.28094683740783877,0.11292200232828911,0.0,0.0,0.0,0.0,53.232,38.634,0.03104384943733023,0.0
call_4cd5b14fbe3c,synthetic,train,140.74,12.0,12.0,45.040000000000006,77.0,0.3200227369617735,0.5471081426744351,3.753333333333334,2.2952753405395363,0.6115298420620433,3.030000000000001,1.3080000000000012,7.378,6.416666666666667,8.192508095137217,8.0,3.7000000000000015,2.927131701854223,0.7911166761768167,2.1199999999999974,8.219999999999999,7.767272727272727,9.934916471176605,1.2790739838827558,7.0,5.480000000000029,2.984226232769646,0.12166962699822442,4.0,3.0,0.3333333333333333,0.25,3.820000000000001,1.6099999999999994,0.0,0.3333333333333333,2.179999999999999,5.115816399033679,5.115816399033679,0.36905932481153725,1.8850000000000062,0.3799999999999977,0.0,0.0,0.375,4.074285714285716,-0.44571428571428456,0.6666666666666666,5.2,2.1199999999999974,2.2800000000000082,-2.919999999999992,0.44933920704845826,0.3402017905357397,0.1705272133011226,0.782857142857147,1.168000000000005,1.1150000000000038,2.1666666666666656,57.222,38.959999999999994,0.04263180332528066,0.4007389512576382
call_4d8129939686,synthetic,train,150.96,9.0,17.0,28.97999999999998,82.4,0.19197138314785359,0.5458399576046635,3.2199999999999975,2.156540439376611,0.6697330557070227,2.6799999999999926,0.7119999999999976,5.892000000000002,4.847058823529412,5.880151823475993,8.0,3.007500000000003,1.3419365670552386,0.4461966972752244,2.8900000000000006,4.406000000000001,10.110000000000003,3.6058702139705474,0.3566637204718641,3.0,1.5,1.192368839427663,0.05175983436853006,1.0,2.0,0.1111111111111111,0.11764705882352941,4.3999999999999915,1.8799999999999955,0.1111111111111111,0.3333333333333333,2.5250000000000035,3.5771065182829886,6.756756756756757,0.2601903393787034,1.7700000000000014,0.8800000000000026,0.125,0.125,0.125,1.2199999999999986,-0.39023809523809483,0.8888888888888888,3.7800000000000002,3.7733333333333383,1.726666666666669,-2.053333333333331,0.22972972972972971,0.2603338632750395,0.08585055643879158,0.5,0.8560000000000031,1.0599999999999987,0.5700000000000003,52.219,39.848,0.10333863275039747,0.055643879173290944
call_4e60206f7e8a,human,train,99.98,11.0,12.0,33.52000000000001,48.87999999999998,0.33526705341068225,0.48889777955591096,3.0472727272727282,2.4244852908648133,0.7956246479568299,2.1400000000000006,0.4399999999999977,7.040000000000006,4.0733333333333315,2.9382912645882393,8.0,2.329999999999999,1.9574473172987312,0.8401061447634043,1.4000000000000004,4.749999999999995,4.915999999999999,4.108934655114389,0.8358288558003235,5.0,3.040000000000001,3.0006001200240044,0.09069212410501193,3.0,2.0,0.2727272727272727,0.16666666666666666,2.83,1.240000000000002,0.18181818181818182,0.18181818181818182,3.034,6.60132026405281,7.201440288057611,0.40679611650485453,1.2500000000000013,0.5599999999999996,0.0,0.25,0.625,2.405714285714286,0.40095238095238017,0.7272727272727273,1.4866666666666664,2.9933333333333345,2.5999999999999943,1.113333333333328,0.3590718143628726,0.5091018203640728,0.1376275255051012,0.6080000000000002,0.9520000000000006,0.933333333333333,0.3800000000000008,50.762,38.562,0.2520504100820164,0.048009601920384073
call_4e9cec0da4ea,synthetic,train,136.52,10.0,9.0,36.22,69.76000000000002,0.26530911221799003,0.51098740111339,3.622,2.8989991376335382,0.8003862886895468,3.0600000000000023,0.6119999999999983,6.470000000000001,7.751111111111113,5.7747350962705415,9.0,2.646666666666665,0.5117290949972116,0.19334852455814053,2.6400000000000006,3.1399999999999952,9.835555555555556,5.4403658192178215,0.5531325392336239,3.0,1.480000000000004,1.3184881336067973,0.040861402540033245,1.0,2.0,0.1,0.2222222222222222,4.209999999999999,2.289999999999999,0.3,0.3,2.919999999999999,4.394960445355991,3.955464400820392,0.3417625967163615,0.5799999999999912,0.3199999999999932,0.0,0.0,0.0,0.6299999999999955,-0.09199999999999982,0.9,2.6499999999999986,2.8749999999999982,2.3399999999999985,-0.31000000000000005,0.356431292118371,0.2622326399062406,0.17726340462935852,0.4933333333333347,0.6599999999999994,17.14,0.9400000000000013,57.528999999999996,38.562,0.03515968356284793,0.07031936712569586
call_4f0dad5104b3,human,train,151.94,29.0,14.0,56.71999999999995,90.78000000000003,0.37330525207318643,0.5974726865868107,1.9558620689655155,2.289408171139102,1.1705366178250003,1.4200000000000017,0.4159999999999968,3.3959999999999972,6.484285714285717,3.7029577257062143,12.0,1.7116666666666676,1.7727654165800446,1.0356954721986624,1.0099999999999993,4.166000000000005,3.1914285714285735,3.497788805890406,1.0959947019352205,22.0,14.619999999999973,8.68763985783862,0.25775740479548637,17.0,5.0,0.5862068965517241,0.35714285714285715,2.019999999999989,0.980000000000004,0.41379310344827586,0.06896551724137931,2.152857142857146,11.451888903514545,5.5284980913518496,0.3845423728813557,1.1000000000000103,0.42000000000000304,0.16666666666666666,0.5,0.75,2.243636363636363,0.04860139860139887,0.41379310344827586,1.1600000000000008,2.0666666666666678,1.9400000000000006,0.7799999999999998,0.2768197972884033,0.3908121626958009,0.45228379623535525,0.6645454545454533,1.462000000000002,3.6788235294117655,0.583999999999999,46.565,38.687,2.4404370146110304,0.09477425299460313
call_51851f91f064,human,train,131.2,17.0,11.0,30.479999999999993,81.96000000000001,0.23231707317073166,0.6246951219512197,1.7929411764705878,1.6052845256540957,0.8953358574842399,1.2199999999999989,0.39200000000000407,4.651999999999998,7.450909090909092,5.834713445554597,11.0,1.4618181818181852,1.1737261426121697,0.8029221124834476,1.0400000000000027,2.180000000000007,4.3812500000000005,4.254235940506827,0.971009629787578,7.0,3.339999999999999,3.2012195121951224,0.10958005249343832,6.0,1.0,0.35294117647058826,0.09090909090909091,2.039999999999999,0.7600000000000051,0.47058823529411764,0.0,1.55125,7.774390243902439,5.0304878048780495,0.27107790821771605,0.4399999999999906,0.23999999999999133,0.0,0.36363636363636365,0.8181818181818182,1.2020000000000024,0.020000000000000864,0.6470588235294118,1.046666666666668,1.8233333333333366,1.000000000000007,-0.04666666666666086,0.2958841463414633,0.24984756097560987,0.15121951219512186,0.477142857142857,0.6039999999999998,2.486666666666665,0.45999999999999375,45.774,40.885,0.6859756097560976,0.01829268292682927
call_5273f6be303c,human,train,164.14,19.0,15.0,36.33999999999999,100.75999999999999,0.22139636895333248,0.6138662117704399,1.9126315789473678,1.4471490742882378,0.7566271989949512,1.539999999999992,0.4559999999999945,3.6120000000000028,6.7173333333333325,4.801565670579638,14.0,2.861428571428572,2.992404329877465,1.0457728561728532,1.0599999999999974,7.534000000000004,6.598888888888889,4.66811630923472,0.707409442382766,6.0,3.6799999999999886,2.1932496649201902,0.10126582278480985,5.0,1.0,0.2631578947368421,0.06666666666666667,2.349999999999998,1.059999999999992,0.3157894736842105,0.05263157894736842,1.6522222222222238,6.9452906055806025,5.483124162300475,0.26506199854121076,4.3300000000000045,0.24999999999999512,0.07142857142857142,0.35714285714285715,0.6428571428571429,2.384615384615387,0.2929670329670336,0.7368421052631579,1.895999999999998,1.2550000000000008,5.112000000000004,3.2160000000000055,0.299378579261606,0.1531619349335933,0.21164859266479807,0.6133333333333314,0.9899999999999949,6.815999999999995,2.0600000000000023,43.982,40.253,0.3216766175216279,0.021932496649201903
call_52ba7c3bd761,synthetic,train,145.34,9.0,13.0,39.56000000000001,74.24,0.2721893491124261,0.510802256777212,4.395555555555557,2.55787720629219,0.5819235302484758,4.820000000000007,1.479999999999994,7.079999999999998,5.71076923076923,2.9134765422309807,7.0,1.9428571428571406,0.299986394249293,0.15440476174595982,1.8200000000000003,2.3479999999999905,11.18,5.408363893082636,0.4837534788088225,2.0,1.999999999999993,0.8256501995321315,0.050556117290191924,2.0,0.0,0.2222222222222222,0.0,4.999999999999998,2.259999999999991,0.1111111111111111,0.4444444444444444,2.2950000000000017,3.7154258978945918,5.366726296958855,0.34762741652021095,0.4500000000000046,0.17999999999999972,0.0,0.0,0.5714285714285714,0.2266666666666648,0.12071428571428441,0.7777777777777778,1.72,1.8500000000000014,2.3699999999999903,0.6499999999999904,0.365487821659557,0.30328883996146955,0.14779138571625175,0.9999999999999964,1.255999999999994,1.3199999999999967,0.0,23.364,39.548,0.0,0.049539011971927886
call_52bfee0220ab,synthetic,train,164.46,14.0,13.0,54.72000000000001,69.24000000000001,0.3327252827435243,0.4210142283838016,3.9085714285714297,3.4007790223982037,0.8700823522217624,2.5299999999999976,0.6839999999999968,8.09600000000001,5.326153846153847,5.341969585579317,12.0,7.023333333333331,4.643122751865266,0.6610995849831895,4.419999999999995,14.589999999999996,7.452307692307692,9.33910731514458,1.2531832689603584,3.0,2.5799999999999983,1.0944910616563297,0.0471491228070175,2.0,1.0,0.14285714285714285,0.07692307692307693,6.095000000000001,1.7899999999999991,0.14285714285714285,0.35714285714285715,2.9876923076923094,5.107624954396206,4.742794600510762,0.44143272023233304,5.639999999999999,2.0,0.0,0.0,0.0,3.7072727272727293,-0.3618181818181816,0.8571428571428571,10.039999999999997,5.527999999999997,3.219999999999999,-6.8199999999999985,0.44837650492520975,0.2787303903684787,0.27106895293688454,0.8599999999999994,1.216000000000004,1.1999999999999993,0.27999999999999403,50.626000000000005,38.316,0.08755928493250638,0.036483035388544326
call_54a09817b7e2,synthetic,train,124.62,11.0,13.0,26.47999999999999,64.47999999999999,0.212485957310223,0.517412935323383,2.4072727272727263,1.5177800230425713,0.6304977437110382,2.019999999999996,0.7600000000000051,4.299999999999997,4.959999999999999,5.074667097834709,10.0,2.3420000000000014,0.3898153408987385,0.16644549141705306,2.200000000000003,2.788000000000001,8.680000000000001,6.1688183633496605,0.71069335983291,3.0,2.3799999999999955,1.4443909484833894,0.08987915407854971,1.0,2.0,0.09090909090909091,0.15384615384615385,3.1800000000000024,1.259999999999991,0.09090909090909091,0.0,1.3759999999999972,5.296100144439095,6.259027443428021,0.29111697449428314,0.7349999999999959,0.3400000000000034,0.0,0.0,0.2,0.45333333333333314,-0.03599999999999982,0.9090909090909091,2.5,2.256000000000003,2.3200000000000003,-0.17999999999999972,0.30476649012999524,0.21184400577756357,0.12084737602311015,0.7933333333333318,1.143999999999997,1.2600000000000051,2.6400000000000006,58.678,40.029,0.019258545979778528,0.20221473278767452
